_id,time,txt
ObjectId("5d08a1078541638b5c24c0f5"),昨天 08:24,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B1%A0%E5%91%A6%E5%91%A6%E5%9B%A2%E9%98%9F%E9%9D%92%E8%92%BF%E7%B4%A0%E6%96%B0%E7%AA%81%E7%A0%B4%23&extparam=%23%E5%B1%A0%E5%91%A6%E5%91%A6%E5%9B%A2%E9%98%9F%E9%9D%92%E8%92%BF%E7%B4%A0%E6%96%B0%E7%AA%81%E7%A0%B4%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#屠呦呦团队青蒿素新突破#</span></a>针对近年来青蒿素在全球部分地区出现的抗药性难题，屠呦呦及其团队经过多年攻坚，在多个方面取得新突破，于近期提出应对“青蒿素抗药性”难题的切实可行治疗方案，并在“青蒿素治疗红斑狼疮等适应症”等方面取得新进展，获得世界卫生组织和国内外权威专家的高度认可。<span class="url-icon"><img alt=[鼓掌] src="//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png" style="width:1em; height:1em;" /></span> 
ObjectId("5d08a1078541638b5c24c0f6"),昨天 07:22,每个人的心里都藏着一个了不起的自己，只要你不颓废，不消极，一直悄悄酝酿着乐观，培养着豁达，坚持着善良，只要在路上，就没有到达不了的远方。各位早上好  
ObjectId("5d08a1078541638b5c24c0f7"),16小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>请大家不信谣、不传谣。 
ObjectId("5d08a1078541638b5c24c0f8"),16小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>本次地震周边20公里内的乡镇有双河镇、富兴乡、龙头镇、底洞镇、周家镇、珙泉镇、梅硐镇、红桥镇、竹海镇和巡场镇等。 
ObjectId("5d08a1078541638b5c24c0f9"),16小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>震中距珙县22公里、距长宁县27公里、距兴文县33公里、距高县39公里、距筠连县43公里，距宜宾市52公里，距成都市261公里，距重庆市211公里。 
ObjectId("5d08a1078541638b5c24c0fa"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月16日13时17分在新西兰克马德克群岛（南纬30.97度，西经178.06度）发生6.2级地震，震源深度30千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1078541638b5c24c0fb"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：06月16日13时17分在新西兰克马德克群岛附近（南纬30.95度，西经177.80度）发生6.6级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1078541638b5c24c0fc"),3小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>【<span class="url-icon"><img alt=[蜡烛] src="//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png" style="width:1em; height:1em;" /></span>】据四川省应急管理厅，截至6月18日11时，地震已造成宜宾市和乐山市8县区受灾，因灾死亡12人，其中宜宾长宁县9人（双河镇男性杜采同、女性闫世联、女性罗永志、女性秦容、男性李秀明、女性王德英、男性李良焱、女性陶仲联、男性李云龙），珙县3人（珙泉镇男性王正松，巡场 ...<a href="/status/4384514945784361">全文</a>
ObjectId("5d08a1078541638b5c24c0fd"),5小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>葡萄井位于长宁县双河镇东门外，因井内泉水涌动，状如葡萄而得名，该井是当地知名文物古迹，依托该井，附近有数十家凉糕均在此取水，店铺生意兴隆。今天一大早，大批附近居民闻讯前来查看，发现葡萄井石栏杆被毁，大家无不惋惜。<a href='/n/四川日报'>@四川日报</a> 
ObjectId("5d08a1078541638b5c24c0fe"),06-15,这回换父亲被凳子卡头了。近日，山东临沂一男子在逗孩子玩时，头部不慎被凳子卡住，自己挣扎半小时未能脱困，只好报警求助，此时的儿子却在一旁拍照……<span class="url-icon"><img alt=[笑cry] src="//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png" style="width:1em; height:1em;" /></span><a data-url="http://t.cn/AiNU8jAD" href="http://miaopai.com/show/KoWmF-~pwTE0Uc51zM1JbfFrOsxDn2n-~uxXVA__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2FKoWmF-%7EpwTE0Uc51zM1JbfFrOsxDn2n-%7EuxXVA__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424383426594156347&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">央视新闻的秒拍视频</span></a> 
ObjectId("5d08a1078541638b5c24c0ff"),06-15,读书，虽然不能给我们带来更多的财富，但它可以给我们带来更多的机会。各位早上好 
ObjectId("5d08a1078541638b5c24c100"),15小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>还是再想说一下，请大家不信谣、不传谣。 
ObjectId("5d08a1078541638b5c24c101"),15小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月18日01时15分在四川宜宾市珙县（北纬28.41度，东经104.80度）发生2.9级地震，震源深度9千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1078541638b5c24c102"),昨天 05:36,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月17日04时58分在新西兰克马德克群岛（南纬31.69度，西经177.85度）发生5.7级地震，震源深度30千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1078541638b5c24c103"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B1%A0%E5%91%A6%E5%91%A6%E5%9B%A2%E9%98%9F%E5%B0%86%E5%8F%91%E5%B8%83%E9%87%8D%E5%A4%A7%E7%A7%91%E7%A0%94%E6%96%B0%E7%AA%81%E7%A0%B4%23&extparam=%23%E5%B1%A0%E5%91%A6%E5%91%A6%E5%9B%A2%E9%98%9F%E5%B0%86%E5%8F%91%E5%B8%83%E9%87%8D%E5%A4%A7%E7%A7%91%E7%A0%94%E6%96%B0%E7%AA%81%E7%A0%B4%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#屠呦呦团队将发布重大科研新突破#</span></a>据新华社，一旦疟原虫变异产生“抗药性”，青蒿素“失效”，人类将面临浩劫。危机时刻，屠呦呦团队明日发布重大科研新突破，敬请期待！<a data-url="http://t.cn/AiNJSKfT" href="https://m.weibo.cn/p/index?containerid=2304444383930862758119&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">新华社中国网事的秒拍视频</span></a>  
ObjectId("5d08a1078541638b5c24c104"),16小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月17日23时36分在四川宜宾市珙县（北纬28.43度，东经104.77度）发生5.1级地震，震源深度16千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1078541638b5c24c105"),06-16,父爱，厚重如山，祝所有的父亲幸福、快乐<span class="url-icon"><img alt=[心] src="//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png" style="width:1em; height:1em;" /></span><a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E7%88%B6%E4%BA%B2%E8%8A%82%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#父亲节#</span></a> 
ObjectId("5d08a1078541638b5c24c106"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月16日06时55分在新西兰克马德克群岛（南纬30.80度，西经178.10度）发生7.2级地震，震源深度20千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1078541638b5c24c107"),06-14,又到了毕业季，其实，每个人都有自己生活的轨迹，要感恩相遇，也要看开离别。各位早上好 
ObjectId("5d08a1078541638b5c24c108"),06-14,刚看到，有很多云南玉溪网友反馈震感。大家知道，大于三级的地震，我们这里会自动发布。 
ObjectId("5d08a1078541638b5c24c109"),06-13,近日，福建遭遇持续强降雨，导致多个地市出现内涝情况。6月13日下午，福建省龙岩市武平县新东门菜市场后门靠山位置发生山体滑坡，道路车辆瞬间被淹没，这个过程正好被摄像头记录了下来，灾难面前一切都是那么弱小🙏<a data-url="http://t.cn/AiCDVpwz" href="https://m.weibo.cn/p/index?containerid=2304444382789064166199&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">中宏网新闻的秒拍视频</span></a> 
ObjectId("5d08a1078541638b5c24c10a"),6小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>震中就位于双河镇，这是最新的无人机航拍图。
ObjectId("5d08a1078541638b5c24c10b"),7小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E9%95%BF%E5%AE%816.0%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川长宁6.0级地震#</span></a>截至6月18日8时30分，地震已造成12人死亡，125人受伤。地震还造成部分房屋、道路、电力、通讯等设施受损，目前灾区仍有余震发生。<a href='/n/应急管理部'>@应急管理部</a> 
ObjectId("5d08a1078541638b5c24c10c"),06-12,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：06月12日20时51分在新疆喀什地区叶城县附近（北纬36.63度，东经77.52度）发生4.5级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1078541638b5c24c10d"),06-12,今年前五个月，火灾扑救11.5万起，抢险救援和社会救助等出动39.06万起。进入夏季汛期后，各类抢险救援和社会救助出动频率还将持续增多……哪有什么岁月静好，不过是有人替你负重前行，万能的消防员们辛苦了<span class="url-icon"><img alt=[心] src="//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png" style="width:1em; height:1em;" /></span>@中国消防<a data-url="http://t.cn/AiCpcOf9" href="https://m.weibo.cn/p/index?containerid=2304444381936861253487&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">中国消防的秒拍视频</span></a> 
ObjectId("5d08a1078541638b5c24c10e"),06-15,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月15日04时10分在印尼班达海（南纬5.86度，东经130.75度）发生5.6级地震，震源深度120千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1078541638b5c24c10f"),06-15,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：06月15日04时10分在印尼班达海附近（南纬5.89度，东经130.76度）发生6.2级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1088541638b5c24c110"),06-11,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月11日05时18分在新疆和田地区皮山县（北纬37.52度，东经78.18度）发生3.1级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1088541638b5c24c111"),06-11,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月11日02时07分在新疆和田地区皮山县（北纬37.46度，东经78.16度）发生3.2级地震，震源深度19千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1088541638b5c24c112"),15小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月18日01时10分在四川宜宾市长宁县（北纬28.40度，东经104.84度）发生2.9级地震，震源深度8千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1088541638b5c24c113"),15小时前,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：06月18日01时10分在四川宜宾市长宁县附近（北纬28.42度，东经104.87度）发生3.0级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1088541638b5c24c114"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月16日20时51分在四川阿坝州九寨沟县（北纬33.33度，东经103.75度）发生3.6级地震，震源深度7千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1088541638b5c24c115"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：06月16日20时51分在四川阿坝州九寨沟县附近（北纬33.35度，东经103.80度）发生3.6级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1088541638b5c24c116"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：06月16日06时55分在新西兰克马德克群岛附近（南纬30.77度，西经177.75度）发生7.4级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1088541638b5c24c117"),06-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：06月16日05时56分在汤加群岛（南纬21.15度，西经173.95度）发生6.2级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1088541638b5c24c118"),06-13,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BE%AE%E7%A7%91%E6%99%AE%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震微科普#</span></a>其实，通过科学手段采集数据，然后进行加速，人类也可以听到地震发生时地球发出的回响。<a data-url="http://t.cn/AiCOzxr8" href="https://m.weibo.cn/p/index?containerid=2304444381989797880554&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">科学懂不懂的微博视频</span></a>  
ObjectId("5d08a1088541638b5c24c119"),06-13,截至6月13日16时，此次灾害过程已造成61人死亡、14人失踪🙏
ObjectId("5d08a1088541638b5c24c11a"),06-13,网友说，北京今天的云有些特殊<span class="url-icon"><img alt=[并不简单] src="//h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-e0c6936005.png" style="width:1em; height:1em;" /></span><a href='/n/宋英杰'>@宋英杰</a> 
